r_id	s_id
0	1308
0	1310
0	1310
0	1310
0	1310
0	1309
0	1309
0	1309
1	804
0	1308
1	804
1	804
0	1309
0	1309
0	1310
0	1309
0	1308
1	804
0	1310
1	804
0	1309
0	1308
0	1309
1	804
0	1308
0	1310
0	1308
0	1310
1	804
0	1310
0	1309
1	804
0	1309
0	1310
0	1310
0	1308
1	804
1	804
1	804
1	804
0	1310
0	1308
0	1309
0	1308
0	1309
1	804
0	1308
1	804
1	804
0	1309
0	1309
0	1308
0	1308
1	804
0	1308
0	1308
0	1309
1	804
0	1310
0	1309
1	804
0	1310
0	1309
0	1308
0	1310
0	1308
1	804
0	1308
0	1308
1	804
0	1309
1	804
0	1310
0	1308
0	1310
0	1309
0	1310
1	804
1	804
0	1308
0	1309
0	1310
0	1310
1	804
1	804
0	1308
1	804
0	1309
0	1309
1	804
1	804
0	1309
0	1310
0	1308
0	1308
1	804
0	1308
1	804
0	1308
0	1310
0	1308
1	804
0	1310
0	1308
0	1310
0	1309
1	804
0	1308
1	804
0	1310
1	804
0	1308
1	804
1	804
0	1310
0	1308
1	804
1	804
0	1308
1	804
0	1309
0	1308
1	804
0	1308
0	1310
0	1310
0	1310
0	1310
1	804
1	804
0	1308
0	1309
0	1310
0	1309
0	1310
0	1308
1	804
0	1308
0	1310
1	804
0	1309
0	1309
0	1308
0	1310
0	1308
0	1308
0	1308
0	1310
0	1310
1	804
0	1308
0	1308
0	1310
0	1308
0	1310
0	1309
0	1308
0	1310
0	1309
0	1310
0	1308
0	1310
0	1309
0	1308
1	804
0	1309
0	1310
0	1308
0	1308
0	1308
0	1309
0	1310
1	804
0	1309
0	1310
0	1310
1	804
1	804
0	1308
0	1309
0	1310
0	1309
0	1309
0	1308
0	1308
1	804
0	1309
0	1309
0	1310
0	1309
1	804
1	804
0	1308
0	1309
1	804
1	804
0	1309
1	804
0	1308
0	1310
1	804
0	1308
1	804
0	1308
0	1309
0	1309
1	804
0	1310
1	804
0	1308
0	1310
1	804
0	1310
0	1310
0	1309
0	1310
0	1310
0	1309
0	1308
1	804
0	1308
0	1308
1	804
0	1310
1	804
0	1309
0	1310
0	1309
0	1308
1	804
0	1310
1	804
1	804
0	1310
0	1309
1	804
0	1308
0	1308
1	804
0	1309
0	1310
0	1309
0	1310
1	804
0	1309
0	1309
1	804
0	1309
0	1309
0	1309
1	804
0	1309
0	1309
0	1310
0	1309
0	1309
0	1310
0	1309
1	804
0	1309
0	1308
0	1310
1	804
1	804
0	1309
0	1309
0	1308
0	1308
0	1310
0	1310
0	1310
0	1310
1	804
0	1310
1	804
1	804
0	1310
1	804
0	1309
1	804
0	1310
1	804
0	1309
0	1308
0	1308
0	1310
0	1310
0	1308
1	804
1	804
0	1310
0	1310
0	1308
0	1308
0	1308
1	804
0	1309
1	804
0	1308
1	804
1	804
1	804
0	1308
0	1309
1	804
1	804
0	1308
0	1308
0	1310
0	1309
0	1309
0	1309
0	1310
0	1310
0	1308
0	1308
0	1308
0	1309
0	1309
0	1308
0	1309
1	804
0	1309
0	1309
0	1310
1	804
1	804
0	1310
0	1309
1	804
1	804
0	1309
0	1310
0	1310
0	1310
0	1308
0	1310
0	1310
0	1309
0	1309
0	1310
0	1310
0	1309
0	1310
0	1310
1	804
0	1309
0	1309
0	1310
0	1310
0	1309
0	1310
0	1310
0	1309
0	1310
0	1310
0	1308
0	1310
1	804
1	804
0	1310
1	804
0	1309
1	804
0	1308
0	1310
0	1308
0	1310
0	1310
0	1308
0	1310
0	1309
0	1309
0	1310
0	1309
0	1308
0	1308
0	1310
0	1309
1	804
0	1309
0	1308
1	804
1	804
1	804
0	1309
0	1309
0	1309
0	1308
0	1309
0	1309
0	1308
0	1309
1	804
0	1310
1	804
0	1310
0	1310
0	1309
0	1309
0	1310
0	1308
1	804
0	1308
0	1308
1	804
1	804
0	1308
1	804
0	1309
1	804
0	1308
0	1310
0	1308
1	804
0	1310
0	1310
1	804
0	1309
0	1309
1	804
1	804
0	1310
0	1308
0	1310
0	1310
1	804
1	804
0	1310
0	1308
0	1308
1	804
0	1308
0	1310
1	804
0	1308
0	1310
0	1309
0	1309
0	1310
1	804
0	1309
0	1310
0	1309
0	1308
1	804
0	1309
0	1309
0	1310
0	1310
0	1310
0	1309
0	1310
0	1308
1	804
1	804
0	1309
0	1310
1	804
1	804
1	804
0	1310
1	804
1	804
0	1308
0	1309
0	1308
0	1310
0	1308
0	1308
0	1308
0	1308
0	1309
1	804
0	1310
1	804
0	1308
0	1309
0	1308
0	1310
0	1309
0	1309
0	1309
0	1309
0	1309
0	1309
0	1309
0	1308
0	1309
0	1309
0	1310
1	804
0	1310
1	804
0	1309
1	804
0	1308
0	1309
0	1310
0	1310
0	1309
0	1308
0	1308
0	1308
1	804
1	804
0	1309
0	1308
0	1310
0	1308
1	804
0	1310
0	1310
0	1309
0	1308
0	1308
0	1309
0	1310
0	1308
0	1308
0	1308
0	1310
0	1309
0	1308
0	1309
0	1310
0	1308
1	804
0	1310
1	804
0	1308
0	1309
0	1308
0	1308
0	1310
0	1310
0	1309
0	1308
1	804
1	804
0	1310
0	1309
0	1310
0	1309
1	804
0	1309
0	1310
0	1309
0	1308
0	1310
0	1309
0	1308
0	1309
0	1308
0	1308
0	1309
0	1308
0	1309
0	1309
0	1310
1	804
0	1310
0	1309
0	1310
0	1309
1	804
0	1310
0	1309
1	804
0	1309
0	1308
1	804
0	1310
0	1310
0	1309
0	1310
1	804
0	1309
0	1309
0	1309
0	1309
0	1309
0	1309
1	804
0	1309
0	1309
0	1310
0	1310
1	804
1	804
0	1308
0	1310
0	1309
0	1310
0	1309
0	1308
0	1308
0	1310
0	1310
0	1308
0	1310
0	1310
0	1308
0	1310
1	804
0	1308
0	1310
0	1310
0	1308
1	804
0	1310
0	1308
0	1308
0	1308
1	804
0	1308
1	804
0	1310
1	804
0	1309
0	1310
0	1308
0	1310
0	1310
0	1309
0	1308
0	1309
0	1309
1	804
0	1308
0	1310
0	1309
0	1310
0	1308
1	804
0	1310
0	1308
0	1310
0	1309
0	1309
1	804
0	1308
1	804
1	804
0	1308
0	1308
0	1309
0	1309
0	1310
1	804
0	1308
0	1308
1	804
0	1309
0	1308
0	1310
0	1309
0	1309
0	1309
0	1309
0	1308
0	1310
0	1310
1	804
0	1310
1	804
0	1309
0	1310
1	804
0	1308
0	1308
0	1310
0	1309
1	804
0	1310
1	804
1	804
0	1308
0	1310
0	1308
1	804
0	1310
0	1310
0	1310
0	1309
0	1310
0	1308
0	1310
0	1310
0	1308
1	804
1	804
0	1309
0	1308
1	804
0	1310
0	1308
0	1310
0	1310
0	1310
0	1309
0	1308
0	1309
0	1308
1	804
0	1309
0	1310
0	1310
0	1308
0	1310
0	1310
0	1308
1	804
1	804
0	1309
0	1309
0	1309
0	1310
0	1310
0	1308
1	804
1	804
1	804
0	1310
0	1309
0	1310
1	804
0	1309
0	1308
0	1309
0	1308
0	1310
0	1309
0	1309
1	804
1	804
0	1310
1	804
1	804
1	804
0	1309
0	1308
0	1308
0	1309
0	1309
0	1308
1	804
0	1309
0	1310
0	1309
0	1310
0	1310
0	1308
0	1310
0	1309
1	804
0	1310
0	1310
0	1310
0	1309
0	1310
0	1309
0	1310
1	804
0	1310
0	1309
1	804
1	804
1	804
0	1308
0	1310
0	1309
0	1309
0	1308
0	1309
0	1308
0	1309
1	804
0	1310
0	1308
0	1308
0	1310
0	1308
1	804
0	1308
0	1309
0	1308
1	804
0	1309
0	1308
0	1310
0	1308
0	1308
1	804
0	1309
0	1308
0	1310
0	1310
1	804
0	1308
0	1310
0	1308
1	804
1	804
0	1309
0	1308
0	1308
0	1309
0	1309
0	1309
1	804
1	804
0	1308
0	1309
0	1310
0	1309
0	1310
0	1308
0	1308
0	1309
0	1308
0	1310
0	1308
0	1308
0	1308
0	1310
0	1309
0	1310
1	804
0	1308
0	1309
0	1309
0	1309
0	1310
1	804
0	1310
1	804
0	1308
0	1309
1	804
0	1310
0	1309
0	1310
0	1308
1	804
0	1309
1	804
0	1308
1	804
1	804
0	1308
0	1309
0	1308
1	804
0	1308
0	1309
0	1309
0	1309
1	804
0	1310
0	1309
0	1310
1	804
0	1310
0	1310
0	1308
0	1309
0	1309
0	1310
1	804
0	1310
1	804
1	804
1	804
1	804
0	1308
1	804
1	804
0	1310
0	1309
0	1308
0	1310
0	1310
0	1309
1	804
0	1308
0	1308
0	1308
0	1310
0	1308
0	1310
0	1310
0	1309
0	1308
0	1308
0	1308
0	1308
0	1309
0	1309
1	804
0	1308
1	804
0	1310
0	1308
0	1309
0	1308
0	1310
0	1309
0	1309
0	1308
0	1309
1	804
0	1309
0	1309
0	1309
0	1309
1	804
0	1308
0	1310
0	1310
0	1309
0	1308
1	804
0	1308
0	1309
0	1309
0	1309
1	804
0	1308
0	1309
0	1308
1	804
0	1308
0	1308
0	1309
0	1309
1	804
0	1308
0	1310
0	1308
1	804
1	804
0	1309
0	1309
1	804
1	804
1	804
0	1310
0	1310
1	804
0	1310
0	1309
0	1308
0	1309
1	804
1	804
0	1310
0	1308
0	1309
1	804
0	1310
0	1308
0	1310
1	804
0	1308
0	1309
0	1309
0	1310
0	1309
0	1309
0	1308
1	804
0	1308
0	1310
0	1308
0	1308
0	1310
1	804
0	1308
0	1308
0	1308
0	1309
0	1309
1	804
0	1309
0	1310
1	804
1	804
0	1310
0	1309
0	1308
1	804
1	804
0	1310
1	804
1	804
0	1310
0	1308
1	804
0	1310
0	1309
0	1310
0	1309
0	1310
0	1308
1	804
0	1310
1	804
0	1309
0	1308
0	1309
0	1310
0	1310
0	1310
0	1309
0	1308
1	804
0	1309
0	1308
1	804
0	1310
0	1310
0	1309
1	804
0	1308
0	1308
0	1310
0	1308
0	1308
1	804
0	1310
1	804
0	1308
0	1309
0	1309
0	1309
0	1309
1	804
0	1309
1	804
0	1309
0	1310
0	1309
0	1310
0	1309
0	1309
0	1309
0	1310
1	804
0	1310
0	1309
0	1310
0	1310
0	1308
0	1309
0	1309
0	1310
1	804
1	804
0	1310
1	804
0	1310
0	1310
0	1309
0	1310
0	1309
0	1308
1	804
0	1309
0	1308
0	1309
0	1308
0	1308
0	1308
0	1308
1	804
0	1310
0	1309
0	1310
0	1308
0	1310
0	1310
0	1308
0	1309
0	1309
0	1309
0	1308
1	804
0	1308
1	804
1	804
0	1308
1	804
0	1308
1	804
0	1308
0	1309
0	1308
0	1310
1	804
1	804
0	1309
0	1310
0	1308
0	1308
0	1309
0	1308
1	804
0	1309
0	1308
0	1310
0	1310
0	1309
0	1309
0	1310
1	804
0	1309
0	1309
1	804
0	1309
0	1309
1	804
1	804
1	804
0	1309
0	1309
0	1308
1	804
1	804
0	1309
1	804
0	1309
0	1309
0	1308
0	1309
0	1308
0	1309
1	804
0	1310
1	804
0	1308
1	804
0	1310
0	1310
0	1309
0	1308
0	1308
1	804
0	1308
0	1308
0	1310
1	804
0	1309
0	1310
0	1309
1	804
0	1310
0	1310
0	1308
0	1308
0	1310
0	1310
1	804
0	1309
0	1309
0	1309
0	1310
0	1309
1	804
0	1309
1	804
0	1309
1	804
0	1308
1	804
0	1309
0	1310
0	1309
0	1309
0	1310
0	1308
0	1308
0	1310
0	1308
0	1309
0	1309
1	804
0	1310
0	1308
0	1308
0	1309
0	1309
0	1308
0	1309
0	1308
0	1308
1	804
1	804
0	1310
0	1308
1	804
0	1310
0	1308
0	1310
0	1308
1	804
0	1308
0	1310
0	1310
0	1308
0	1309
0	1308
0	1308
0	1308
0	1308
0	1310
0	1310
0	1309
0	1310
1	804
0	1309
0	1309
0	1308
0	1310
1	804
0	1308
0	1309
0	1310
0	1308
1	804
0	1310
1	804
0	1308
0	1310
1	804
1	804
0	1310
0	1309
0	1309
0	1310
1	804
0	1308
0	1309
0	1310
0	1309
0	1308
1	804
0	1309
0	1309
1	804
0	1309
0	1310
0	1309
0	1308
1	804
0	1310
0	1309
1	804
0	1310
0	1310
1	804
0	1310
0	1310
1	804
1	804
1	804
0	1309
0	1309
0	1309
0	1310
1	804
1	804
0	1308
1	804
0	1309
0	1309
0	1310
1	804
1	804
1	804
1	804
0	1308
0	1310
1	804
1	804
1	804
0	1309
0	1310
1	804
0	1310
0	1308
1	804
0	1309
0	1308
1	804
1	804
0	1309
0	1310
0	1310
0	1309
0	1308
0	1308
0	1308
0	1309
0	1308
1	804
0	1308
0	1310
0	1310
0	1310
1	804
0	1309
0	1310
1	804
0	1310
0	1309
0	1308
0	1308
0	1310
0	1309
0	1310
0	1309
1	804
0	1310
0	1308
1	804
0	1310
0	1308
0	1310
0	1309
0	1308
0	1310
0	1308
0	1308
1	804
0	1308
0	1310
0	1308
0	1308
0	1309
0	1309
0	1309
0	1308
0	1310
1	804
1	804
0	1308
1	804
0	1308
1	804
1	804
1	804
0	1310
0	1310
0	1309
0	1310
0	1310
0	1309
0	1308
1	804
1	804
0	1310
0	1309
0	1310
1	804
0	1310
1	804
0	1309
0	1310
0	1310
0	1308
0	1309
0	1310
1	804
0	1310
0	1309
1	804
0	1310
1	804
0	1309
1	804
0	1309
0	1310
0	1309
1	804
0	1308
0	1309
1	804
0	1308
0	1309
0	1309
1	804
0	1308
0	1310
0	1310
0	1310
0	1310
0	1310
0	1308
0	1308
0	1308
0	1308
0	1310
0	1308
0	1309
0	1309
0	1310
0	1309
0	1308
0	1308
0	1309
0	1308
1	804
0	1309
0	1308
0	1310
0	1309
0	1310
0	1310
1	804
0	1310
0	1310
0	1308
0	1310
0	1308
0	1308
0	1310
0	1309
0	1309
0	1309
0	1310
0	1309
1	804
0	1308
0	1309
1	804
0	1310
0	1310
0	1309
0	1308
0	1310
1	804
0	1308
1	804
0	1309
1	804
1	804
0	1309
0	1308
0	1310
0	1309
0	1308
0	1309
0	1308
0	1309
0	1309
1	804
0	1309
1	804
0	1309
0	1310
0	1308
1	804
0	1309
0	1310
0	1310
1	804
0	1308
0	1308
0	1308
0	1308
0	1310
0	1310
0	1308
0	1310
0	1309
1	804
0	1310
0	1309
0	1308
0	1310
1	804
0	1308
1	804
0	1308
0	1309
0	1309
1	804
0	1308
1	804
0	1309
0	1309
1	804
0	1309
0	1309
0	1310
0	1308
0	1308
1	804
1	804
1	804
0	1309
0	1309
0	1310
0	1310
0	1308
0	1310
0	1308
0	1310
0	1309
0	1309
0	1309
0	1308
0	1310
0	1310
0	1309
0	1309
0	1309
0	1309
0	1308
0	1308
0	1310
0	1310
0	1310
0	1308
1	804
1	804
0	1310
0	1309
0	1308
1	804
0	1310
0	1308
0	1308
0	1308
0	1308
0	1308
0	1309
0	1308
0	1310
1	804
0	1309
0	1308
0	1309
0	1308
0	1309
0	1309
0	1309
1	804
1	804
0	1309
0	1310
0	1309
0	1309
0	1308
1	804
1	804
0	1310
1	804
0	1308
1	804
1	804
1	804
0	1310
0	1310
0	1309
0	1309
0	1308
1	804
0	1309
1	804
0	1310
0	1309
0	1309
0	1310
1	804
0	1308
0	1309
0	1308
0	1310
0	1310
0	1310
1	804
0	1308
0	1310
0	1309
0	1310
0	1310
1	804
0	1310
0	1309
0	1309
0	1310
0	1309
0	1310
0	1310
0	1309
0	1308
0	1308
1	804
0	1309
0	1310
0	1308
0	1310
0	1308
0	1308
0	1308
0	1309
0	1308
0	1308
0	1308
0	1309
0	1309
1	804
1	804
0	1310
0	1310
0	1309
0	1309
0	1308
1	804
0	1309
0	1310
0	1308
1	804
0	1310
0	1309
1	804
0	1308
0	1309
0	1310
1	804
0	1310
0	1309
0	1309
0	1310
0	1309
0	1310
0	1309
1	804
0	1309
0	1309
0	1309
0	1309
0	1310
0	1310
0	1308
0	1308
0	1309
0	1310
0	1309
0	1310
0	1309
0	1309
0	1310
0	1310
1	804
1	804
1	804
0	1309
1	804
0	1308
0	1310
0	1310
0	1308
0	1308
0	1309
0	1310
0	1308
0	1309
0	1310
1	804
1	804
0	1310
0	1310
0	1308
1	804
0	1308
0	1310
0	1310
0	1310
0	1309
0	1308
0	1308
0	1309
0	1308
0	1308
0	1310
0	1310
1	804
0	1308
1	804
0	1308
0	1310
1	804
1	804
1	804
0	1310
0	1308
0	1308
0	1308
0	1310
1	804
0	1308
1	804
0	1309
0	1309
0	1308
1	804
1	804
0	1309
0	1310
0	1309
1	804
0	1310
0	1310
0	1310
0	1310
1	804
0	1308
0	1308
0	1309
1	804
0	1308
1	804
1	804
0	1310
0	1310
1	804
0	1310
0	1308
0	1310
0	1308
1	804
0	1310
0	1310
0	1309
0	1308
0	1309
0	1308
0	1310
0	1308
0	1310
0	1309
0	1309
0	1308
0	1310
0	1310
0	1308
0	1310
0	1308
0	1310
1	804
1	804
0	1309
0	1309
1	804
0	1309
0	1309
0	1309
0	1309
0	1308
1	804
0	1308
0	1308
0	1309
0	1308
0	1308
1	804
1	804
0	1309
0	1310
0	1309
1	804
1	804
0	1309
0	1308
0	1309
0	1309
0	1310
0	1310
0	1308
1	804
0	1308
0	1308
1	804
0	1309
0	1308
0	1309
0	1310
0	1310
0	1308
0	1308
0	1309
1	804
1	804
0	1309
0	1309
0	1309
0	1310
0	1309
1	804
0	1309
0	1310
1	804
0	1308
0	1310
0	1309
0	1309
0	1308
0	1308
0	1309
0	1310
0	1310
0	1309
1	804
0	1310
1	804
0	1310
0	1308
0	1309
0	1309
1	804
0	1308
1	804
0	1308
0	1310
0	1310
0	1310
0	1308
0	1308
0	1308
1	804
1	804
0	1310
0	1310
0	1309
0	1310
0	1308
0	1310
0	1308
0	1309
0	1310
0	1309
0	1308
0	1308
0	1308
0	1309
0	1309
0	1309
0	1310
1	804
0	1310
1	804
0	1309
1	804
0	1308
0	1309
0	1308
0	1309
0	1309
0	1310
0	1309
0	1308
0	1308
1	804
0	1309
0	1308
0	1310
1	804
0	1309
0	1309
0	1308
0	1308
0	1308
0	1308
0	1309
0	1308
0	1310
1	804
1	804
0	1309
0	1310
0	1308
0	1309
0	1309
0	1310
1	804
1	804
0	1310
0	1309
0	1310
0	1309
1	804
0	1309
1	804
0	1310
0	1308
0	1308
0	1310
0	1308
0	1310
0	1310
0	1309
1	804
1	804
0	1309
0	1310
0	1309
1	804
1	804
1	804
0	1310
0	1309
0	1308
0	1310
0	1309
0	1308
0	1310
0	1310
0	1308
1	804
1	804
0	1310
0	1308
1	804
0	1310
0	1309
0	1308
0	1310
0	1309
0	1308
0	1310
0	1309
0	1310
0	1310
0	1309
1	804
0	1309
0	1310
0	1310
0	1309
0	1310
0	1308
1	804
0	1310
0	1309
0	1309
0	1308
0	1310
0	1310
0	1309
0	1309
1	804
0	1308
0	1308
0	1310
0	1310
0	1309
1	804
0	1310
0	1310
1	804
0	1310
1	804
0	1309
1	804
0	1309
0	1309
0	1310
0	1308
0	1309
0	1308
0	1309
1	804
1	804
0	1310
0	1309
0	1309
0	1308
0	1308
0	1310
0	1309
1	804
0	1310
1	804
0	1308
0	1310
0	1310
0	1310
0	1309
0	1310
0	1310
0	1310
0	1308
0	1309
1	804
0	1308
0	1308
1	804
0	1309
1	804
1	804
0	1310
1	804
1	804
0	1308
1	804
0	1310
0	1308
0	1310
0	1309
0	1310
0	1308
1	804
0	1308
0	1308
1	804
0	1310
0	1308
0	1308
0	1309
1	804
0	1308
0	1309
0	1309
0	1308
1	804
0	1310
0	1309
0	1309
0	1308
1	804
0	1310
0	1310
0	1308
0	1308
0	1309
0	1309
1	804
0	1308
0	1308
0	1309
0	1309
1	804
0	1308
1	804
0	1309
0	1308
1	804
0	1308
0	1309
0	1309
1	804
1	804
1	804
1	804
0	1310
0	1310
1	804
0	1310
0	1309
0	1308
0	1309
0	1308
1	804
0	1308
1	804
0	1310
0	1308
0	1310
0	1309
0	1310
0	1308
0	1309
0	1310
1	804
0	1309
0	1310
1	804
1	804
0	1309
1	804
1	804
0	1308
0	1309
0	1308
0	1310
0	1310
0	1309
0	1310
0	1308
0	1310
1	804
1	804
0	1309
0	1309
0	1310
0	1309
0	1309
1	804
0	1308
0	1309
0	1309
1	804
0	1310
0	1310
0	1310
0	1310
0	1308
0	1308
1	804
0	1309
0	1308
0	1309
0	1309
1	804
1	804
1	804
0	1309
0	1310
0	1310
1	804
0	1308
0	1308
1	804
0	1309
0	1308
0	1308
0	1309
0	1310
0	1309
0	1308
0	1308
0	1310
0	1309
0	1310
0	1310
0	1309
0	1310
0	1308
0	1310
0	1310
0	1310
0	1309
0	1308
0	1309
0	1308
0	1308
0	1308
0	1308
0	1310
0	1310
0	1310
0	1309
0	1310
1	804
1	804
0	1310
1	804
0	1310
0	1310
0	1309
0	1310
1	804
0	1309
0	1310
0	1308
1	804
0	1310
1	804
1	804
0	1309
0	1308
0	1308
0	1310
0	1309
0	1309
0	1308
1	804
0	1309
0	1309
0	1308
0	1310
1	804
0	1310
1	804
0	1309
0	1309
0	1308
0	1308
0	1309
0	1309
0	1309
0	1309
0	1308
0	1309
1	804
0	1310
0	1308
1	804
0	1310
0	1308
0	1308
0	1308
1	804
1	804
1	804
0	1310
0	1308
0	1310
0	1310
0	1309
0	1309
0	1310
0	1310
0	1309
0	1308
0	1309
0	1308
0	1310
0	1310
1	804
0	1309
1	804
0	1309
0	1309
1	804
0	1309
0	1309
1	804
1	804
0	1308
0	1309
0	1309
1	804
0	1309
0	1309
0	1310
0	1309
0	1309
1	804
0	1310
1	804
0	1310
1	804
0	1309
1	804
0	1309
0	1309
0	1308
0	1309
1	804
0	1310
0	1310
0	1310
0	1309
0	1310
0	1308
0	1308
0	1310
0	1310
0	1308
1	804
0	1310
0	1310
0	1310
0	1309
0	1308
0	1308
1	804
0	1309
0	1309
1	804
0	1309
0	1310
0	1309
0	1308
0	1309
0	1308
0	1309
0	1310
0	1309
0	1308
0	1308
0	1308
1	804
0	1310
1	804
0	1310
0	1308
0	1309
1	804
0	1308
0	1310
0	1309
0	1309
1	804
1	804
0	1308
0	1309
0	1309
0	1309
0	1308
0	1310
1	804
0	1310
1	804
0	1310
0	1310
0	1308
0	1309
0	1310
1	804
0	1310
0	1308
0	1308
0	1309
0	1308
1	804
0	1310
0	1309
0	1308
1	804
0	1309
0	1309
0	1308
1	804
0	1309
0	1309
1	804
1	804
1	804
1	804
1	804
0	1309
0	1309
0	1309
1	804
0	1309
0	1308
1	804
0	1310
0	1310
1	804
0	1309
0	1310
1	804
0	1310
0	1308
0	1309
0	1308
0	1308
1	804
0	1310
0	1309
0	1310
0	1308
1	804
0	1309
0	1310
0	1310
1	804
1	804
0	1309
1	804
0	1308
1	804
0	1310
1	804
0	1309
0	1310
0	1310
1	804
0	1310
0	1309
0	1309
1	804
0	1308
0	1310
1	804
0	1310
0	1309
0	1308
1	804
0	1308
0	1309
0	1308
0	1310
0	1310
0	1308
0	1310
0	1308
0	1309
0	1310
0	1310
0	1308
0	1308
0	1310
1	804
0	1308
0	1309
1	804
1	804
1	804
1	804
0	1310
0	1308
0	1309
0	1308
0	1310
1	804
0	1310
0	1310
0	1308
1	804
0	1310
1	804
0	1310
0	1309
0	1310
0	1308
0	1310
0	1308
0	1309
0	1309
0	1309
0	1309
0	1309
1	804
0	1310
0	1309
0	1310
0	1308
1	804
0	1308
0	1310
1	804
0	1309
0	1309
0	1308
1	804
0	1309
0	1308
0	1308
1	804
0	1310
1	804
0	1310
0	1310
0	1309
1	804
1	804
0	1309
1	804
0	1310
1	804
1	804
0	1308
0	1310
1	804
0	1308
1	804
0	1310
0	1310
1	804
0	1310
0	1309
0	1310
0	1308
0	1310
0	1309
1	804
0	1309
0	1310
1	804
0	1310
1	804
0	1310
0	1309
0	1310
0	1310
1	804
0	1309
0	1310
0	1310
0	1308
0	1309
1	804
0	1309
0	1308
0	1309
0	1308
1	804
0	1309
0	1308
1	804
0	1310
0	1310
0	1308
0	1309
0	1310
0	1310
0	1309
0	1308
0	1310
0	1310
1	804
0	1310
0	1309
0	1310
0	1310
0	1310
0	1310
1	804
1	804
1	804
0	1308
0	1310
0	1310
1	804
1	804
1	804
0	1308
0	1308
0	1310
0	1310
1	804
0	1310
0	1310
0	1309
0	1309
1	804
1	804
1	804
1	804
0	1310
0	1310
0	1309
0	1308
0	1309
0	1310
1	804
0	1308
0	1310
1	804
1	804
0	1309
1	804
0	1310
0	1309
0	1309
0	1308
0	1308
0	1310
1	804
1	804
0	1309
0	1309
0	1310
1	804
0	1309
0	1308
0	1309
0	1308
1	804
0	1309
0	1310
0	1308
0	1310
0	1308
0	1310
0	1310
1	804
0	1310
1	804
0	1309
0	1308
0	1308
0	1309
0	1308
1	804
0	1308
0	1309
0	1308
1	804
0	1308
0	1309
0	1309
0	1310
1	804
1	804
0	1310
0	1310
0	1308
0	1309
0	1309
0	1308
0	1309
0	1310
0	1310
0	1310
1	804
0	1310
0	1310
1	804
1	804
0	1310
0	1309
1	804
1	804
0	1310
0	1310
1	804
0	1308
0	1308
1	804
0	1309
0	1310
0	1310
0	1310
0	1310
1	804
0	1308
1	804
0	1309
0	1309
0	1310
0	1308
0	1308
1	804
0	1308
0	1308
0	1310
1	804
0	1308
1	804
0	1310
1	804
0	1310
1	804
0	1309
0	1309
1	804
0	1310
1	804
0	1308
1	804
0	1310
0	1309
0	1308
1	804
1	804
0	1310
0	1308
0	1310
0	1310
0	1308
0	1308
0	1308
0	1308
1	804
1	804
0	1310
0	1308
0	1308
0	1310
1	804
0	1310
0	1308
0	1309
0	1308
0	1309
1	804
0	1308
0	1310
0	1308
0	1310
0	1310
0	1310
0	1308
0	1309
0	1308
0	1309
0	1308
0	1310
0	1309
0	1309
0	1310
0	1310
1	804
1	804
1	804
0	1310
0	1310
0	1308
0	1308
0	1308
0	1308
0	1308
0	1308
1	804
1	804
0	1308
1	804
0	1308
0	1309
0	1309
1	804
0	1310
0	1310
0	1308
0	1309
0	1310
1	804
1	804
0	1308
1	804
1	804
0	1308
0	1309
0	1310
0	1310
0	1310
0	1308
1	804
0	1309
1	804
0	1309
0	1310
1	804
0	1308
0	1309
0	1308
0	1309
0	1310
1	804
0	1308
0	1309
0	1308
1	804
0	1309
1	804
0	1308
0	1309
0	1310
0	1309
0	1310
0	1309
0	1310
0	1310
1	804
0	1309
0	1310
1	804
0	1309
0	1310
1	804
0	1308
1	804
0	1309
0	1308
0	1310
1	804
0	1309
0	1310
0	1310
0	1309
1	804
0	1310
0	1310
0	1309
1	804
0	1308
0	1310
0	1308
1	804
0	1309
0	1309
1	804
0	1308
1	804
0	1308
1	804
0	1309
0	1308
0	1310
0	1310
0	1309
1	804
0	1308
0	1309
1	804
1	804
0	1308
0	1310
0	1309
0	1310
0	1308
0	1310
0	1309
0	1308
0	1310
0	1309
0	1309
0	1310
0	1309
0	1310
1	804
0	1308
0	1309
1	804
0	1310
1	804
0	1310
0	1310
0	1309
0	1308
0	1308
0	1308
0	1308
1	804
0	1310
1	804
0	1310
0	1309
1	804
0	1310
1	804
0	1308
0	1308
0	1309
0	1308
0	1310
0	1308
0	1310
0	1309
0	1309
0	1309
0	1308
0	1310
0	1310
1	804
0	1309
0	1308
0	1309
0	1308
0	1308
0	1310
0	1309
0	1309
0	1310
0	1310
0	1308
0	1309
0	1309
1	804
1	804
0	1308
0	1309
0	1310
1	804
0	1308
0	1309
0	1308
0	1309
0	1310
1	804
1	804
0	1310
1	804
0	1309
0	1310
0	1310
0	1310
0	1310
1	804
0	1309
0	1309
1	804
1	804
0	1308
1	804
0	1308
0	1309
0	1308
0	1309
0	1310
0	1309
0	1310
0	1308
1	804
0	1308
1	804
0	1310
0	1310
0	1309
0	1308
1	804
0	1309
0	1310
0	1308
0	1308
1	804
0	1310
1	804
1	804
1	804
1	804
0	1308
0	1308
0	1310
0	1309
1	804
0	1308
0	1309
0	1308
0	1310
0	1309
0	1308
1	804
0	1309
0	1310
0	1310
1	804
1	804
1	804
0	1310
0	1310
0	1309
0	1310
0	1308
0	1309
0	1309
0	1310
0	1310
0	1309
0	1308
